youdescribe_link,audio_clip_file_path,audio_clip_file_name,audio_clip_duration,audio_clip_start_time,audio_clip_end_time,audio_clip_playback_type,db_transcript,oa_transcript_sentence,bleu_score,cosine_similarity
https://youdescribe.org/video/P67nOrmER0s?ad=63fa91294eeee90026e39703,/current/P67nOrmER0s,P67nOrmER0s_63fa94e488c3be002018e022.wav,1.365,528.81172,530.1770533333333,inline,then add basically, Then add base release.,0.45799999999999996,0.41100000000000003
https://youdescribe.org/video/O05d1AF51uw?ad=603598fc80c96d31ff118f2b,/current/O05d1AF51uw,O05d1AF51uw_603598fc80c96d31ff118f2a.wav,2.972,1.769365,1.769365,extended,Sixto and Panthea stuck at home science, Texto en pantalla. Stuck at Home Science.,0.435,0.40299999999999997
https://youdescribe.org/video/O05d1AF51uw?ad=603598fc80c96d31ff118f2b,/current/O05d1AF51uw,O05d1AF51uw_603599db80c96d31ff118f2e.wav,4.458,4.579714,4.579714,extended,Maria lifestyle Discovery room and a California Science Center, Mariela está en el Discovery Room en el California Science Center.,0.637,0.304
https://youdescribe.org/video/O05d1AF51uw?ad=603598fc80c96d31ff118f2b,/current/O05d1AF51uw,O05d1AF51uw_6035a0f2aad36831fd7e6662.wav,3.065,21.835445999999997,21.835445999999997,extended,I mean yes, Niña está sentada frente a una mesa.,0.035,0.0
https://youdescribe.org/video/O05d1AF51uw?ad=603598fc80c96d31ff118f2b,/current/O05d1AF51uw,O05d1AF51uw_6035a17c80c96d31ff118f2f.wav,2.972,55.342071,55.342071,extended,thanks to and pantalla tip Numero Uno," Texto en pantalla, tip numero uno.",0.49200000000000005,0.45
https://youdescribe.org/video/O05d1AF51uw?ad=603598fc80c96d31ff118f2b,/current/O05d1AF51uw,O05d1AF51uw_6035a1a3aad36831fd7e6665.wav,6.223,99.931218,99.931218,extended,take to invent a tip numero dos whose original film para mantenerse Al filter," Text on screen, tip number 2, use a pin to hold the filter.",0.276,0.145
https://youdescribe.org/video/O05d1AF51uw?ad=603598fc80c96d31ff118f2b,/current/O05d1AF51uw,O05d1AF51uw_6035a1c880c96d31ff118f30.wav,3.065,153.629889,153.629889,extended,triangle Bellucci en pantalla, Chango Peluche en pantalla.,0.511,0.336
https://youdescribe.org/video/O05d1AF51uw?ad=603598fc80c96d31ff118f2b,/current/O05d1AF51uw,O05d1AF51uw_6035a1e7aad36831fd7e6666.wav,3.9010000000000002,190.176967,190.176967,extended,Monica is standing Discovery room the California Science Center, Monica está en el Discovery Room del California Science Center.,0.6920000000000001,0.466
https://youdescribe.org/video/O05d1AF51uw?ad=603598fc80c96d31ff118f2b,/current/O05d1AF51uw,O05d1AF51uw_6035a22eaad36831fd7e6667.wav,3.344,197.97781899999998,197.97781899999998,extended,- Odell California Science Center and pantalla, Logo del California Science Center en pantalla.,0.765,0.45
https://youdescribe.org/video/O05d1AF51uw?ad=603598fc80c96d31ff118f2b,/current/O05d1AF51uw,O05d1AF51uw_6035a248aad36831fd7e6668.wav,8.359,206.178674,206.178674,extended,Dexter and pantalla but a descargar esta actividad de Mas visita nuestro sitio web California Science Center punto org slash stuck at home," Texto en pantalla. Para descargar esta actividad y más, visita nuestro sitio web californiasciencecenter.org slash stuck at home.",0.722,0.49
https://youdescribe.org/video/O05d1AF51uw?ad=603598fc80c96d31ff118f2b,/current/O05d1AF51uw,O05d1AF51uw_6035a26eaad36831fd7e6669.wav,5.5729999999999995,208.010434,208.010434,extended,text on Fantasia whoosah hashtag stuck at home science and Loretta socialist, Texto en pantalla. Usa hashtag Stuck at Home Science en las redes sociales.,0.461,0.23199999999999998
https://youdescribe.org/video/IrJ4rmE2zuY?ad=5f3ae41dad1475481dd01c7e,/current/IrJ4rmE2zuY,IrJ4rmE2zuY_5f3c32a1a74d36481bc98d05.wav,1.207,84.594013,85.80145064172336,inline,Sheryl Lee, Cheryl leaves.,0.348,0.0
https://youdescribe.org/video/IrJ4rmE2zuY?ad=5f3ae41dad1475481dd01c7e,/current/IrJ4rmE2zuY,IrJ4rmE2zuY_5f3c3486a74d36481bc98d0b.wav,1.672,158.081172,158.081172,extended,boss flumps his shoulder, Boss slumps his shoulders.,0.741,0.336
https://youdescribe.org/video/Q-SGjT4CPtQ?ad=5f345e3d244b0e149217e83f,/current/Q-SGjT4CPtQ,Q-SGjT4CPtQ_5f345e624247471490b1e23a.wav,8.731,0.0,8.730702947845803,inline,hello from the College of Health and Human Sciences guess what today is here's a hinthello from the College of Health and Human Sciences guess what today is here's a hint, Hello from the College of Health and Human Sciences. Guess what today is? Here's a hint.,0.35700000000000004,0.966
https://youdescribe.org/video/qniwI2hNhDs?ad=5d449c3f2670216ebfa06716,/current/qniwI2hNhDs,qniwI2hNhDs_5d44a06380ada76591d8e972.wav,8.704,139.480017,148.18401699999998,inline," Starring in business, rot jones, jerry lewis, empress williams, rise, francis, Georgia davis, bernard lu, ellen."," Starring Lynn Griffiths, Robert Jones, Jerry Lewis, Amaris Williams, Rize Francis, Georgia Davis, Bernard Llewellyn.",0.536,0.413
https://youdescribe.org/video/qniwI2hNhDs?ad=5d449c3f2670216ebfa06716,/current/qniwI2hNhDs,qniwI2hNhDs_5d44a0b380ada76591d8e973.wav,15.104000000000001,153.326001,153.326001,extended, Letters form with thanks to Samsung. My lady technology. Look at the l AD t vs. Oh Go on sheep from the word thin W w w dot Samsung dot com slash l e d.," Letters form with thanks to Samsung. Smart LED technology. Look at your LED TVs. Oh, go on. Sheep form the word fin. www.samsung.com slash LED",0.62,0.473
https://youdescribe.org/video/2PjZAeiU7uM?ad=5e59bf7ec6cc02728368b0d7,/current/2PjZAeiU7uM,2PjZAeiU7uM_5e59da97c6cc02728368b109.wav,6.997000000000001,12.17859090909091,19.175924242424248,inline,emotions 2nd in Mo's who's thatemotions 2nd in Mo's who's that, He motions to Andy and knows who's that.,0.321,0.141
https://youdescribe.org/video/8gW-XLhMSH0?ad=634e1c3f934e8a1ea9f836a7,/current/8gW-XLhMSH0,8gW-XLhMSH0_634e1f87934e8a1ea9f836aa.wav,6.4,0.0,6.4,inline,this video is a tutorial on how to make chocolate cake with only eggs and no flourthis video is a tutorial on how to make chocolate cake with only eggs and no flour, This video is a tutorial on how to make chocolate cake with only eggs and no flour.,0.373,0.968
https://youdescribe.org/video/8gW-XLhMSH0?ad=634e1c3f934e8a1ea9f836a7,/current/8gW-XLhMSH0,8gW-XLhMSH0_634e1f96934e8a1ea9f836ab.wav,10.24,7.479239961853027,17.719239961853027,inline,First Take Out 180 grams of semi dark chocolate and put it on a rap then cut the chocolate into small cubes and put it into a bowlFirst Take Out 180 grams of semi dark chocolate and put it on a rap then cut the chocolate into small cubes and put it into a bowl," First, take out 180 grams of semi-dark chocolate and put it on a wrap. Then, cut the chocolate into small cubes and put it into a bowl.",0.345,0.932
https://youdescribe.org/video/8gW-XLhMSH0?ad=634e1c3f934e8a1ea9f836a7,/current/8gW-XLhMSH0,8gW-XLhMSH0_634e1fd344d9f31eaf8e2a92.wav,11.776,81.44562083024597,93.22162083024595,inline,then beat the egg whites from before as you beat them you can add 1 to 2 tablespoons of sugar make sure you beat the egg whites until it becomes foamy and creamythen beat the egg whites from before as you beat them you can add 1 to 2 tablespoons of sugar make sure you beat the egg whites until it becomes foamy and creamy," Then, beat the egg whites from before. As you beat them, you can add 1-2 tablespoons of sugar. Make sure you beat the egg whites until it becomes foamy and creamy.",0.337,0.9690000000000001
https://youdescribe.org/video/8gW-XLhMSH0?ad=634e1c3f934e8a1ea9f836a7,/current/8gW-XLhMSH0,8gW-XLhMSH0_634e2009934e8a1ea9f836b0.wav,15.189,102.08176898092651,117.27110231425983,inline,after beating the egg whites Stirrup both of the Bulls thoroughly again and take small bits of the beaten egg whites and mix them into the chocolate mixture while doing this add meringue little by little to the mixtureafter beating the egg whites Stirrup both of the Bulls thoroughly again and take small bits of the beaten egg whites and mix them into the chocolate mixture while doing this add meringue little by little to the mixture," After beating the egg whites, stir both of the bowls thoroughly again and take small bits of the beaten egg whites and mix them into the chocolate mixture. While doing this, add meringue little by little to the mixture.",0.34600000000000003,0.938
https://youdescribe.org/video/8gW-XLhMSH0?ad=634e1c3f934e8a1ea9f836a7,/current/8gW-XLhMSH0,8gW-XLhMSH0_634e2021934e8a1ea9f836b1.wav,8.107000000000001,132.6189728550415,140.72563952170816,inline,add all leftover meringue to the chocolate mix into it and the chocolate mix should become smooth againadd all leftover meringue to the chocolate mix into it and the chocolate mix should become smooth again, Add all leftover meringue to the chocolate mix into it and the chocolate mix should become smooth again.,0.37200000000000005,0.9790000000000001
https://youdescribe.org/video/8gW-XLhMSH0?ad=634e1c3f934e8a1ea9f836a7,/current/8gW-XLhMSH0,8gW-XLhMSH0_634e204a44d9f31eaf8e2a93.wav,8.107000000000001,155.80153086076356,163.90819752743022,inline,make sure you stir the chocolate mixture with the meringue and egg whites before pouring it into the Container make sure it's smooth as wellmake sure you stir the chocolate mixture with the meringue and egg whites before pouring it into the Container make sure it's smooth as well, Make sure you stir the chocolate mixture with the meringue and egg whites before pouring it into the container. Make sure it's smooth as well.,0.361,0.987
https://youdescribe.org/video/8gW-XLhMSH0?ad=634e1c3f934e8a1ea9f836a7,/current/8gW-XLhMSH0,8gW-XLhMSH0_634e208644d9f31eaf8e2a94.wav,15.36,163.5209591144409,178.88095911444097,inline,after pouring it Stir It with a chopstick and tap it to the bottom to remove air bubbles then cover the container with a plate or a lid put the container into a steamer with a flat object on the bottom and pour 3 cups of waterafter pouring it Stir It with a chopstick and tap it to the bottom to remove air bubbles then cover the container with a plate or a lid put the container into a steamer with a flat object on the bottom and pour 3 cups of water," After pouring it, stir it with a chopstick and tap it to the bottom to remove air bubbles. Then, cover the container with a plate or a lid. Put the container into a steamer with a flat object on the bottom and pour 3 cups of water.",0.358,0.993
https://youdescribe.org/video/8gW-XLhMSH0?ad=634e1c3f934e8a1ea9f836a7,/current/8gW-XLhMSH0,8gW-XLhMSH0_634e2140934e8a1ea9f836b5.wav,7.167999999999999,204.45734797711185,204.45734797711185,extended,after taking it out cover the chocolate container with a plate and turn it over to make it come outafter taking it out cover the chocolate container with a plate and turn it over to make it come out," After taking it out, cover the chocolate container with a plate and turn it over to make it come out.",0.37,0.982
https://youdescribe.org/video/8gW-XLhMSH0?ad=634e1c3f934e8a1ea9f836a7,/current/8gW-XLhMSH0,8gW-XLhMSH0_634e21d944d9f31eaf8e2a9e.wav,23.979,208.692199917984,232.6708665846507,inline,you can also make the cake in the oven as well do the same and apply parchment paper to the bottom of the container and apply butter all over it then pour in through 220 grams of chocolate mixed with six eggs and tap it to the table to remove bubbles take a tray and add a little bit of water outside to make it soft and proceed to bake it for 25 minutes in a preheated oven to 180 degreesyou can also make the cake in the oven as well do the same and apply parchment paper to the bottom of the container and apply butter all over it then pour in through 220 grams of chocolate mixed with six eggs and tap it to the table to remove bubbles take a tray and add a little bit of water outside to make it soft and proceed to bake it for 25 minutes in a preheated oven to 180 degrees," You can also make the cake in an oven as well. Do the same and apply parchment paper to the bottom of the container and apply butter all over it. Then, pour in 320 grams of chocolate mixed with 6 eggs and tap it to the table to remove bubbles. Take a tray and add a little bit of water outside to make it soft and proceed to bake it for 25 minutes in a preheated oven to 180 degrees.",0.336,0.968
https://youdescribe.org/video/8gW-XLhMSH0?ad=634e1c3f934e8a1ea9f836a7,/current/8gW-XLhMSH0,8gW-XLhMSH0_634e222d44d9f31eaf8e2aa0.wav,9.557,232.8352621316071,232.8352621316071,extended,cool it for about 10 minutes inside after it finishes baking then cool it more of a plate and flip it overcool it for about 10 minutes inside after it finishes baking then cool it more of a plate and flip it over, Cool it for about 10 minutes inside after it finishes baking. Then cool it more with a plate and flip it over.,0.361,0.93
https://youdescribe.org/video/UuAUKwAhIjY?ad=5acd001eb9b1ed1a198fc185,/current/UuAUKwAhIjY,UuAUKwAhIjY_5acd01bfb9b1ed1a198fc18d.wav,2.7310000000000003,20.832012,23.56267866666667,inline, Amid white stale., A Midwife's Tale.,0.209,0.0
https://youdescribe.org/video/UuAUKwAhIjY?ad=5acd001eb9b1ed1a198fc185,/current/UuAUKwAhIjY,UuAUKwAhIjY_5acd0327b9b1ed1a198fc194.wav,2.56,35.286673,37.846672999999996,inline, With kayla neeley as martha ballard., with Kaye Ulani Lee as Martha Ballard.,0.43799999999999994,0.45
https://youdescribe.org/video/UuAUKwAhIjY?ad=5acd001eb9b1ed1a198fc185,/current/UuAUKwAhIjY,UuAUKwAhIjY_5acd035ab9b1ed1a198fc196.wav,3.4130000000000003,48.5074048435974,51.920738176930755,inline," Kenny beck river main, 1785."," Kennebec River, Maine, 1785.",0.495,0.29100000000000004
https://youdescribe.org/video/ntvtCInMROI?ad=5f108b38257e4b0c58128b87,/current/ntvtCInMROI,ntvtCInMROI_5f108f6d257e4b0c58128b90.wav,1.765,92.03655296757508,92.03655296757508,extended,Montez drop discount, Montez dropped his comb.,0.469,0.171
https://youdescribe.org/video/eGPK1vvdyLE?ad=5f6e88f1aa38d665301f360e,/current/eGPK1vvdyLE,eGPK1vvdyLE_5f6f6655152f97652a3be793.wav,3.8080000000000003,96.10971428571429,99.91778684807257,inline,text display click the paper over, Text to split. Flip the paper over.,0.531,0.45
https://youdescribe.org/video/vN1fuDgj-Qk?ad=5aefa95f4d5c9744c8358ad4,/current/vN1fuDgj-Qk,vN1fuDgj-Qk_5aefaa4b4d5c9744c8358ada.wav,2.8789999999999996,10.269036,13.148310376417234,inline, I'm hansel a yg k plus model.," I'm Hyunso, a YGK Plus model.",0.49,0.336
https://youdescribe.org/video/vN1fuDgj-Qk?ad=5aefa95f4d5c9744c8358ad4,/current/vN1fuDgj-Qk,vN1fuDgj-Qk_5aefca2f4d5c9744c8358b5f.wav,1.579,180.248716,181.82767291609974,inline," The issues are saint laurent,", These shoes are Saint Laurent.,0.561,0.43200000000000005
https://youdescribe.org/video/08Czjb3AwtA?ad=61cd1abdddd6a209053b4969,/current/08Czjb3AwtA,08Czjb3AwtA_61cd1ad7ddd6a209053b496a.wav,15.445,0.0,15.445333333333336,inline,in a clear cylindrical chamber a person crouches in a hazmat suit spraying liquid in a busy green medical lab to giant blue humanoid aliens lie Motionlessin a clear cylindrical chamber a person crouches in a hazmat suit spraying liquid in a busy green medical lab to giant blue humanoid aliens lie Motionless," In a clear cylindrical chamber, a person crouches in a hazmat suit, spraying liquid. In a busy green medical lab, two giant blue humanoid aliens lie motionless.",0.353,0.914
https://youdescribe.org/video/08Czjb3AwtA?ad=61cd1abdddd6a209053b4969,/current/08Czjb3AwtA,08Czjb3AwtA_61d0a6d4f5a44c090b470b42.wav,8.021,59.889019999999995,67.91035333333333,inline,he lifts up his head she pushes it down closes capsulehe lifts up his head she pushes it down closes capsule," He lifts up his head. She pushes it down, closes capsule.",0.35,0.9540000000000001
https://youdescribe.org/video/nGeKSiCQkPw?ad=58e7cf2c46e13dfd851a2156,/legacy,1393689915678.wav,7.928,0.0,0.0,extended," Not a lot of savvy anna forgot about prostitution ever. Turner, the bottle stanish is ling. uh.", That's too much. I just can't take it anymore. I think I'll break up with them.,0.092,0.0
https://youdescribe.org/video/nGeKSiCQkPw?ad=58e7cf2c46e13dfd851a2156,/legacy,1393689708707.wav,19.180999999999997,0.838,0.838,extended, Panel providers valuable peace corps be open to to go toe to toe the path to shift for a looser ps partition and you go but the over Junior an opera die and small or Russia attacks tank oh yeah baby smiles name.," The man tells his dog what he saw in his fridge. The dog looks at him very carefully. When he answers, he moves his jaw as if he were talking to him.",0.114,0.077
